"MEMBER_ID","JTXX_ID","CYXM","CYSFZ","WHCD","ZXSZK","JKZK","CJDJ","CJLB","LDJN","YHZGX","SFSW"
"50375","35065","达西日","341502197301024964",,,,,,"0","01","1"
"50377","35066","达薪帅","341502193305044964",,,,,,"0","01","1"
"50378","35067","达旰俊","341502200401214460",,,,,,"0","01","1"
"50379","35068","镇毡襄","34150219790923445X",,,,,,"0","01","1"
"5038","1942","仁襄府","341502197512049168",,,"02",,,"3","03","1"
"50380","35069","初秃花","341502196305244951",,,,,,"0","01","1"
"49387","34264","敏围矣","341502192904141761",,,,,,"0","02","1"
"49388","34265","敏唉府","341502197305281749",,,,,,"0","01","1"
"49389","34266","敏匈嚷","341502195505231747",,,,,,"0","01","1"
"4939","1908","丛建局","341502200002265068",,,"01",,,"2","03","1"
"49390","34267","敏放譬","341502201005101768",,,,,,"0","01","1"
"49391","34268","敏疚姣","341502200107121757",,,,,,"0","01","1"
"49392","34269","野砸铰","341502193805071766",,,,,,"0","01","1"
"49393","34269","野却因","341502201010231751",,,"03","二级","03","0","08","1"
"49394","34270","孛凑姥","341502195905221759",,,,,,"0","01","1"
"49395","34271","延混绣","51202119690117275X",,,,,,"0","01","1"
"49396","34271","镇知造","341502200602101761",,,,,,"0","03","1"
"49397","34272","镇峪饯","341502200305101765",,,,,,"0","01","1"
"49398","34273","镇芸柬","341502201302171754",,,,,,"0","01","1"
"49399","34274","镇圣惶","341502194109061761",,,,,,"0","01","1"
"494","187","达蒂艳","341502196110210348",,,"03",,,"4","01","1"
"4940","1909","敏涵伤府","341502196701185068",,,"02",,,"3","01","1"
"49400","34275","孛嵌惶","341502194804021761",,,,,,"0","01","1"
"49401","34275","孛健","341502200207271760",,,,,,"0","07","1"
"49402","34276","敏小惫","34150219750528176X",,,,,,"0","01","1"
"49403","34276","敏柬匈","34150220140408175X",,,,,,"0","04","1"
"49404","34276","敏哎局","341502200209211761",,,,,,"0","03","1"
"49405","34277","镇贤譬","341502196711211741",,,,,,"0","01","1"
"49406","34277","镇讯","341502200201091742",,,,,,"0","02","1"
"49407","34278","哈尔吉努昊","341502194912021750",,,"03",,,"3","01","1"
"49408","34279","伍好譬","341502196604201740",,,,,,"0","01","1"
"49409","34280","明雁姥","341502195912021755",,,,,,"0","01","1"
"50544","35201","镇筋花","34150219640614495X",,,,,,"0","01","1"
"50545","35202","伟小苗","341502196206134976",,,,,,"0","01","1"
"50546","35203","班饯","341502200205216178",,,,,,"0","01","1"
"50547","35204","伟筋伤","341502196002171046",,,,,,"0","01","1"
"50548","35205","熊小襄","341502196606174950",,,,,,"0","01","1"
"50549","35206","卷围堵","442200196905177655",,,,,,"0","01","1"
"5055","1946","初锯姥","220600197705261557",,,"04","二级","03","3","05","1"
"50550","35207","班嵌英","341502196004274954",,,,,,"0","01","1"
"50551","35208","靖壕钮","341502195204194954",,,,,,"0","01","1"
"50552","35209","班炒捺","341502200801304908",,,,,,"0","01","1"
"50553","35210","娄小磺","341502198607154467",,,,,,"0","01","1"
"50554","35211","针悠钮","341502195901084953",,,,,,"0","01","1"
"50555","35211","初呻睛","341502198702081059",,,,,,"0","01","1"
"50557","35212","贾卿","341502198811034462",,,,,,"0","01","1"
"50558","35213","亓完府","341502195201164960",,,,,,"0","01","1"
"50559","35214","毛慌英","341502195502099154",,,,,,"0","01","1"
"5056","1946","班阮缦","341502200910069150",,"03","01",,,"5","08","1"
"50560","35215","班邮费","341502194807044950",,,,,,"0","01","1"
"50561","35216","达亚茂","341502197106184452",,,,,,"0","01","1"
"50562","35217","达搪譬","341502195708014961",,,,,,"0","01","1"
"50563","35217","达桃伤","341502199707074469",,,,,,"0","01","1"
"50564","35218","娄贤寐","341502196707084954",,,,,,"0","01","1"
"50565","35218","达绣流","341502193807084958",,,,,,"0","01","1"
"50566","35218","达阿鸣","34150219880810444X",,,,,,"0","01","1"
"50567","35219","达镍汞","341502193202014957",,,,,,"0","01","1"
"50568","35220","卷了","341502200007024968",,,,,,"0","01","1"
"50569","35221","谬兼宝","341502200406084466",,,,,,"0","01","1"
"5057","1946","班阮谴","341502201605239103",,"02","01",,,"5","08","1"
"50570","35222","孛苗襄","341502195603284957",,,,,,"0","01","1"
"50571","35222","班恩伤","341502195704254941",,,,,,"0","01","1"
"50572","35223","国绰伤","341502194704144967",,,,,,"0","01","1"
"50573","35224","寇夕伤","341502197304154932",,,,,,"0","01","1"
"50576","35227","丛秃襄","341502195109234954",,,,,,"0","01","1"
"50577","35228","班凑伤","341502193511234961",,,,,,"0","01","1"
"50578","35229","善茉象","341502201003314962",,,,,,"0","01","1"
"50579","35229","善茉菱","341502200709154951",,,,,,"0","01","1"
"5058","1947","玄缔譬","341502193602189166",,,"04","四级","01","3","01","1"
"50580","35230","尔筋轨","341502194910254948",,,,,,"0","01","1"
"50581","35231","谬渺伤","341502195207104969",,,,,,"0","01","1"
"5350","2056","初滤襄","341502195006254952",,,"02",,,"5","01","1"
"5351","2056","达逐伤","341502196809174969",,,"01",,,"2","03","1"
"5352","2056","达匈花","341502196804224904",,,"01",,,"2","05","1"
"5353","2056","达灼恋","341502200101304464",,,"01",,,"2","07","1"
"5354","2056","达阿鸣","341502199408094451",,,"01",,,"2","08","1"
"5355","2057","毛府逐","341502197407134969",,,"04","二级","03","4","01","1"
"5356","2058","伟再英","34150219431003495X",,,"01",,,"5","01","1"
"5357","2059","孛值艳","34150219670905496X",,,"02",,,"3","01","1"
"5358","2060","孛匈伤","34150219530419496X",,,"02",,,"3","01","1"
"5359","2060","初夜花","341502195401014959",,,"02",,,"3","02","1"
"536","203","达罪缦","341502201010203750",,"03","01",,,"5","04","1"
"5360","2060","孛匈孟","341502198402274473",,,"01",,,"2","03","1"
"5361","2060","孛睿桃","341502201311044941",,"03","01",,,"5","07","1"
"5362","2060","孛睿缦","341502201505264950",,"02","01",,,"5","08","1"
"5363","2061","达毡艳","341502195709184962",,,"02",,,"3","01","1"
"5364","2061","寇姥英","341502193905284953",,,"04","四级","01","5","12","1"
"5365","2062","初凑襄","341502195803014951",,,"01",,,"3","01","1"
"5366","2062","班海譬","341502198309014466",,,"01",,,"2","03","1"
"5367","2062","达恋恋","341502198803233955",,,"01",,,"2","05","1"
"5368","2062","班迎涸","34150220080419496X",,"04","01",,,"5","07","1"
"5369","2062","班佣权","341502201801264955",,"01","01",,,"5","08","1"
"537","204","达副缔","341502195804050364",,,"01",,,"3","01","1"
"5370","2063","班斡轨","341502195602024969",,,"04","四级","04","3","01","1"
"5371","2063","粟丁襄","341502196408104951",,,"02",,,"3","02","1"
"5372","2063","班知蒲","341502198912114445",,,"01",,,"2","03","1"
"5373","2064","伟凑襄","341502194908104959",,,"01",,,"3","01","1"
"5374","2064","孛押霹","341502200901274945",,"03","01",,,"5","07","1"
"5375","2064","不柬缦","341502201007234986",,"03","01",,,"5","08","1"
"51940","29607","孛流绣","341502195606045054",,,"01",,,"2","02","1"
"51941","33251","其莹","34150220000520915X",,,"01",,,"2","04","1"
"51942","33292","毛暑莹","341502198105249167",,,"01",,,"2","03","1"
"51943","29607","班海","341502198005205044",,,"01",,,"2","03","1"
"51944","29607","班初何","341502200702279161",,"03","01",,,"5","07","1"
"51945","33252","江诡花","341502198005199158",,,"01",,,"2","01","1"
"51946","33252","熊巢样","34150220100106914X",,"03","01",,,"5","03","1"
"51947","29606","熊长艳","341502196307055062",,,"02",,,"3","02","1"
"51949","29616","国顾锋","34150219630319505X",,,"01",,,"2","02","1"
"5195","2002","伟局譬","341502197006264965",,,"04","四级","07","3","03","1"
"51950","33291","漆殉惫","341502197705089166",,,"01",,,"2","02","1"
"51951","29616","班知淤","341502198509265067",,,"01",,,"2","03","1"
"51952","33253","错承","341502199005079169",,,"01",,,"2","03","1"
"51953","29616","班剿维","341502201609289167",,"01","01",,,"5","07","1"
"51954","33291","漆殉局","341502197409019163",,,"01",,,"2","99","1"
"51955","29616","班棉维","34150220130730910X",,"03","01",,,"5","08","1"
"51956","33291","丛瘪苗","341502197508109105",,,"01",,,"2","99","1"
"51957","29615","熊澜蒂","341502193310125064",,,"01",,,"5","02","1"
"51958","33291","漆紊留","34150220041211916X",,"06","01",,,"5","99","1"
"51959","29625","熊芝桃","341502196203085064",,,"01",,,"2","02","1"
"5196","2002","伟建磺","341502199307214434",,,"01",,,"2","07","1"
"51960","33291","漆伤饯","341502200507179165",,"06","01",,,"5","03","1"
"51961","33291","漆柘妤","341502201605319154",,"02","01",,,"5","04","1"
"51962","33291","漆蔷","341502199806099151",,,"01",,,"2","99","1"
"51963","29620","熊保脖","341502194103305067",,,"01",,,"2","02","1"
"51964","33293","漆羌哎","341502195111139155",,,"01",,,"3","02","1"
"51965","29619","利小僚","341502197911065050",,,"01",,,"2","05","1"
"49291","34207","丛英","341502197912096166",,,,,,"0","01","1"
"49296","34208","镇矣","341502197303126163",,,,,,"0","01","1"
"493","186","坚事猱","341502201606233758",,"02","01",,,"5","08","1"
"4930","1905","机沂","341502197809019947",,,"01",,,"2","03","1"
"49300","34209","丛悬府","341502197002196141",,,,,,"0","01","1"
"49304","34210","伟府绣","341502197504226152",,,,,,"0","01","1"
"49305","34211","达绣譬","341502197302201053",,,,,,"0","01","1"
"49308","34212","明苗英","341502195804246199",,,"03",,,"5","12","1"
"49309","34212","达兹震","341502198104156161",,,,,,"5","01","1"
"4931","1905","达箕","341502197806273982",,,"01",,,"2","05","1"
"49310","34212","达引吩","341502200408046156",,,,,,"2","04","1"
"49311","34212","达页充","341502200902286163",,,,,,"5","03","1"
"49312","34213","镇绣绣","341502198703086150",,,,,,"0","01","1"
"49313","34214","程知惶","341502197806266168",,,,,,"0","01","1"
"49315","34215","达荔川","341502201605266160",,,,,,"0","01","1"
"49316","34216","殷贤蓝","341502196204116109",,,,,,"0","01","1"
"49317","34217","明完艳","341502196101226145",,,,,,"0","01","1"
"49318","34218","丛苗姥","341502194204091758",,,,,,"0","01","1"
"49319","34219","靖绣英","341502194212111755",,,,,,"0","01","1"
"4932","1905","禚鸿","341502200511199169",,"05","01",,,"5","07","1"
"49320","34220","汝凑流","341502195501251759",,,,,,"0","01","1"
"49321","34221","敏姥英","341502194005271756",,,,,,"0","01","1"
"49323","34222","镇镍伤","341502195607261760",,,,,,"0","01","1"
"49324","34223","初辅英","341502195604291753",,,,,,"0","01","1"
"49325","34224","洋益","341502195503121755",,,,,,"0","01","1"
"49326","34225","熊凑绣","341502196207251752",,,,,,"0","01","1"
"49327","34226","镇亡融","341502194204291768",,,,,,"0","01","1"
"49328","34227","律孟锋","341502194708201703",,,,,,"0","01","1"
"49329","34228","熊挚孟","341502193701091762",,,,,,"0","01","1"
"50466","35132","丛诵舀","341502193802174962",,,,,,"0","01","1"
"50467","35133","熊譬伤","341502195803184969",,,,,,"0","01","1"
"50468","35134","丛噬流","341502197406284455",,,,,,"0","01","1"
"50469","35135","初停","341502198807254403",,,,,,"0","01","1"
"5047","1944","长堵阮","341502200909129160",,"03","01",,,"5","03","1"
"50470","35136","尔酪","341502200604074963",,,,,,"0","01","1"
"50471","35137","尔寐购","341502196110104975",,,,,,"0","01","1"
"50472","35138","丛兹恨","341502200105164462",,,,,,"0","01","1"
"50473","35139","其匈融","341502195406274952",,,,,,"0","01","1"
"50474","35140","闻姥襄","341502196404244957",,,,,,"0","01","1"
"50475","35141","镇围伤","341502196508124941",,,,,,"0","01","1"
"50476","35142","达诡姥","341502196905014906",,,,,,"0","01","1"
"50477","35143","寇羌伤","341502194811134967",,,,,,"0","01","1"
"50478","35144","吕右恋","341502198703074440",,,,,,"0","01","1"
"50479","35145","丛娸费","341502201303074956",,,,,,"0","01","1"
"5048","1945","熊顾惶","341502195412299160",,,"02",,,"3","01","1"
"50481","35147","孛哎费","341502197402274452",,,,,,"0","01","1"
"50482","35148","错绰钮","341502195508184907",,,,,,"0","01","1"
"50484","35150","梅毡轨","341502196609184943",,,,,,"0","01","1"
"50485","35151","梅逐伤","341502196603234946",,,,,,"0","01","1"
"50486","35152","覃恋府","341502196806184942",,,,,,"0","01","1"
"50487","35153","达羌渺","341502198907224498",,,,,,"0","01","1"
"50488","35154","达恩逐","341502195310224969",,,,,,"0","01","1"
"50489","35155","达镍志","341502195608284964",,,,,,"0","01","1"
"5049","1945","伍姥绣","341502195708269155",,,"02",,,"3","02","1"
"50490","35156","班绣羌","341502193801244957",,,,,,"0","01","1"
"50491","35157","娄诡襄","34150219470213495X",,,,,,"0","01","1"
"50492","35158","达竞襄","341502197112224959",,,,,,"0","01","1"
"50493","35159","达贤流","341502197011044959",,,,,,"0","01","1"
"50494","35160","达兹引","341502200904274967",,,,,,"0","01","1"
"50495","35161","覃府譬","341502198107234460",,,,,,"0","01","1"
"50496","35162","戚毡英","341502195309284956",,,,,,"0","01","1"
"50497","35163","孛局惶","341502197603314465",,,,,,"0","01","1"
"505","189","达府伤","34150219550522036X",,,"02",,,"3","11","1"
"5050","1945","熊壕府","341502198103029179",,,"01",,,"2","03","1"
"50502","35166","达握壶","34150219540107496X",,,,,,"0","01","1"
"50503","35167","达府","341502198901124461",,,,,,"0","01","1"
"50504","35168","丛府钮","341502196205224953",,,,,,"0","01","1"
"50505","35169","达绣英","341502194801274958",,,,,,"0","01","1"
"50506","35170","达亚逐","341502195008144968",,,,,,"0","01","1"
"50508","35171","达轨茂","341502195709074966",,,,,,"0","01","1"
"50509","35172","达海府","341502195009284962",,,,,,"0","01","1"
"5051","1945","熊府卿","341502200805189142",,"03","01",,,"5","07","1"
"50510","35173","恽贤艳","341502194906194962",,,,,,"0","01","1"
"50513","35174","贾橡蕴","341502194212224960",,,,,,"0","01","1"
"50515","35175","班哎姥","341502196204234957",,,,,,"0","01","1"
"50516","35176","恽珐伤","341502197603164962",,,,,,"0","01","1"
"50517","35177","恽孟逐","341502200502214451",,,,,,"0","01","1"
"9270","3695","辉扶蒂","220600194012175863",,,"04","四级","01","5","01","1"
"9271","3695","班姥费","220600194608235855",,,"04","三级","01","5","02","1"
"9272","3696","班哇轨","220600195812115863",,,"01",,,"2","01","1"
"9273","3696","班猫钮","220600197106095809",,,"04","二级","01","3","02","1"
"9274","3697","毛哎流","220600194708245858",,,"01",,,"5","01","1"
"9275","3698","丰贤府","220600195802265868",,,"02",,,"2","01","1"
"9276","3698","班贤流","220600196306135807",,,"04","三级","01","3","02","1"
"9277","3699","班匈围","220600195201145844",,,"01",,,"3","01","1"
"9278","3699","寇府英","220600195811085850",,,"04","三级","05","2","02","1"
"9279","3700","班扶艳","220600195402175863",,,"02",,,"2","01","1"
"928","357","达延夕","34150220101017390X",,"03","01",,,"5","08","1"
"9280","3700","班流英","220600196111185855",,,"04","三级","01","3","02","1"
"9281","3701","镇绣英","341502194312305354",,,"02",,,"5","01","1"
"9282","3702","班修","220600195601225878",,,"02",,,"2","01","1"
"9285","3704","班菇稍","220600194305185862",,,"04","二级","01","5","01","1"
"9286","3705","段圣缔","220600194311045866",,,"02",,,"5","01","1"
"9287","3706","辉姥逐","220600196204035848",,,"04","一级","07","3","01","1"
"9288","3706","镇筋姥","220600193912235855",,,"01",,,"5","12","1"
"9289","3707","丰譬府","220600195907065862",,,"04","二级","02","5","01","1"
"7915","3051","达浊譬","220600195611279466",,,"04","二级","01","3","01","1"
"7916","3051","宓徊英","220600195612319458",,,"01",,,"3","02","1"
"7917","3052","泰恩府","220600196908059434",,,"04","二级","01","3","01","1"
"7918","3052","孛积英","220600197011079152",,,"04","二级","01","3","02","1"
"7919","3052","泰雪酚","220600199510219446",,,"01",,,"2","03","1"
"792","303","靖涸权","341502201206283967",,"03","01",,,"5","03","1"
"7920","3053","熊桃英","220600195612049451",,,"02",,,"3","01","1"
"7921","3054","娄小苗","220600196607109450",,,"01",,,"2","01","1"
"7922","3054","百涸","220600199405209465",,,"01",,,"2","03","1"
"8361","3287","熊襄钮","22060019701024585X",,,"04","四级","03","3","01","1"
"8362","3287","寇小卫","220600200304195856",,"09","01",,,"5","04","1"
"8363","3287","寇蛹亭","220600199609115858",,,"01",,,"2","04","1"
"8364","3288","镇匈伤","220600194204045860",,,"04","三级","01","3","01","1"
"8365","3288","达小姥","220600196311055887",,,"04","四级","03","4","02","1"
